"source","name","price","revenue","profit","multiple","description","url"
"BizBuySell","Powdered Nutrition eCommerce Brand | 250% YOY Growth | 35% RepeatsTampa, FL WebsiteClosersÂ® presents a premium eCommerce Brand strategically position","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/powdered-nutrition-ecommerce-brand-250-yoy-growth-35-repeats/2385547/"
"BizBuySell","Sheet/Tube shop with new laser machinery and branded productsBrea, CA This listing is a FSBO listing. This well equipped sheet metal and tube products","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/sheet-tube-shop-with-new-laser-machinery-and-branded-products/2327187/"
"BizBuySell","Sleep Products â Bricks & Mortar plus OnlineMaricopa County, AZ Highly Rated Bedding Retailer Serving Growing Arizona Market Proudly positioned as a","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/sleep-products-bricks-and-mortar-plus-online/2296505/"
"BizBuySell","Bridal Buddy Ecommerce Brand with IP & Inventory As Seen on Shark TankBridal Buddy: A trademarked, Media-Validated E-commerce Powerhouse with Signific","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/bridal-buddy-ecommerce-brand-with-ip-and-inventory-as-seen-on-shark-tank/2382480/"
"BizBuySell","Profitable UK Novelty Empire: $6M Revenue, $644K ProfitSheffield Leading UK Fancy Dress & Party Products Business Key Highlights Proven Profitability:","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/profitable-uk-novelty-empire-6m-revenue-644k-profit/2381871/"
"BizBuySell","Amazon FBA eCommerce Brand | Water Filtration Products | 10 Year BizTampa, FL WebsiteClosersÂ® presents a 10-year-old, high-performance Amazon FBA eCo","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-ecommerce-brand-water-filtration-products-10-year-biz/2380830/"
"BizBuySell","Amazon FBA eCommerce Brand | Home & Kitchen | Proprietary SoftwareTampa, FL WebsiteClosersÂ® presents a rare opportunity to acquire a fast-scaling, te","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-ecommerce-brand-home-and-kitchen-proprietary-software/2380349/"
"BizBuySell","Amazon Canada Supplier Online StoreBritish Columbia, BC Profitable Amazon Canada Store â Health & Wellness Niche with $80K Inventory Included Unique","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-canada-supplier-online-store/2377873/"
"BizBuySell","eCommerce Portfolio of 10 Brands | Amazon FBA Channel | Semi-AbsenteeTampa, FL WebsiteClosersÂ® proudly presents a rare opportunity to acquire a highl","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/ecommerce-portfolio-of-10-brands-amazon-fba-channel-semi-absentee/2377160/"
"BizBuySell","Amazon FBA Brand | Home Improvement & Hardware VerticalTampa, FL WebsiteClosersÂ® presents a 13-year Amazon FBA eCommerce Brand that has established i","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-brand-home-improvement-and-hardware-vertical/2376754/"
"BizBuySell","eCommerce Amazon FBA Brand | Apparel & Accessories | 16% MarginsTampa, FL WebsiteClosersÂ® presents an Amazon eCommerce Marketing Specialist, experts ","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/ecommerce-amazon-fba-brand-apparel-and-accessories-16-margins/2376722/"
"BizBuySell","SBA Pre-Qualified: Amazon FBA Health and Wellness Supplement CompanyTexas Founded in 2016, this company has established itself as a trusted brand in t","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/sba-pre-qualified-amazon-fba-health-and-wellness-supplement-company/2261948/"
"BizBuySell","Profitable Ecommerce Tools & Software BusinessesWenatchee, WA Business Overview Seize this unique opportunity to acquire two synergistic online busine","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/profitable-ecommerce-tools-and-software-businesses/2243342/"
"BizBuySell","Amazon FBA Sports Accessories Business with High AOVDallas County, TX Business Overview This 8 year old business is a cutting-edge sports accessory bu","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-sports-accessories-business-with-high-aov/2361894/"
"BizBuySell","FBA Popular Socks and Shoe BrandsBernalillo County, NM With its impressive growth trajectory and steadily increasing cash flow, this opportunity is a ","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/fba-popular-socks-and-shoe-brands/2333748/"
"BizBuySell","FDA-Approved Food Manufacturing Business for Sale with Amazon SalesLos Angeles County, CA Are you looking to acquire an FDA-approved food manufacturin","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/fda-approved-food-manufacturing-business-for-sale-with-amazon-sales/2374099/"
"BizBuySell","Scalable Sports Nutrition Brand â Established E-Commerce & WholesaleThriving Supplement Brand Serving Fitness Professionals & E-Commerce Consumers N","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/scalable-sports-nutrition-brand-established-e-commerce-and-wholesale/2351212/"
"BizBuySell","Amazon FBA eCom Brand | Unique Travel Products | #1 Best Seller TagsTampa, FL WebsiteClosersÂ® presents an Amazon-based eCommerce Lifestyle & Travel-f","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-ecom-brand-unique-travel-products-1-best-seller-tags/2371063/"
"BizBuySell","Amazon FBA eCommerce Business (2 Brands) | Aftermarket Auto Lighting |Tampa, FL WebsiteClosersÂ® presents two high-growth Amazon-based eCommerce busin","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-ecommerce-business-2-brands-aftermarket-auto-lighting/2370982/"
"BizBuySell","Mushroom Supplements, holistic healingBrooklyn, NY This is a ready-to-go eCommerce business in the booming health & wellness industry, selling premium","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/mushroom-supplements-holistic-healing/2344730/"
"BizBuySell","High-Margin Cosmetics Brand with Scalable Infrastructure | $219K SDESan Antonio, TX This is a rare opportunity to acquire a premium cosmetics brand se","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/high-margin-cosmetics-brand-with-scalable-infrastructure-219k-sde/2370499/"
"BizBuySell","Ecommerce Brand Selling Physical Therapy ToolsArizona Founded in 2015 by a chiropractor, this health and wellness brand has grown into a highly respec","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/ecommerce-brand-selling-physical-therapy-tools/2278788/"
"BizBuySell","Amazon FBA eCommerce Brand | Exclusive Designer-Inspired Bags & TotesTampa, FL WebsiteClosersÂ® presents an Amazon FBA eCommerce Brand focused on Wome","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/amazon-fba-ecommerce-brand-exclusive-designer-inspired-bags-and-totes/2369583/"
"BizBuySell","12 Year eCommerce Brand | Diamond Polishing Compounds & ToolsTampa, FL WebsiteClosersÂ® presents a thriving eCommerce brand specializing in Diamond Po","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/12-year-ecommerce-brand-diamond-polishing-compounds-and-tools/2367037/"
"BizBuySell","High-Growth Amazon FBA eCommerce Brand | Smartphone Screen ProtectorsTampa, FL WebsiteClosersÂ® presents a DTC eCommerce company that specializes in h","$250,000","$2,022","$500,004","123.64x","All LocationsIndustries Listing Types Price Range More Filters (1) Filters ClearSave SearchSaveAmazon Stores (FBA & FBM) For SaleShowing 152 results sorted by SortfeaturedSave SearchAuto Part Company W/Full Websites, Ebay, Amazon, Walmart.com StoresBoulder County, CO Established eCommerce/small warehouse/contract manufacturing business with multiple successful products and stores. Extremely scalab","https://www.bizbuysell.com/business-opportunity/high-growth-amazon-fba-ecommerce-brand-smartphone-screen-protectors/2366991/"
"Bizquest","Keys to Las Vegas Casino Hotels","$10,000,000","","$2,400,000","4.17x (P/E)","Save $10,000,000 Cash Flow: $2,400,000Keys to Las Vegas Casino HotelsLas Vegas, NVProfitable HVAC Service Company for SALE$10,000,000 Cash Flow: $2,400,000Contact","https://www.bizquest.com/businesses-for-sale-in-las-vegas-nv/"
"Bizquest","Vertically Integrated CPG Innovation Engine | $30M IP | Retail + eCom","$10,000,000","","$1,907,819","5.24x (P/E)","OmniChannel Sales Model | Full Team in Place | Highly Scalable","https://www.bizquest.com/businesses-for-sale-in-tampa-fl/"
"Bizquest","PENDING Semi-Absentee East Valley Behavioral Homes","$5,500,000","","$1,000,000","5.5x (P/E)","Save $5,500,000 Cash Flow: $1,000,000PENDING Semi-Absentee East Valley Behavioral HomesMaricopa County, AZExcellent Profit Margins$5,500,000 Cash Flow: $1,000,000Contact","https://www.bizquest.com/businesses-for-sale-in-maricopa-county-az/"
"Bizquest","Exclusive Sports Merchandise Wholesaler Business","$4,554,000","","$518,000","8.79x (P/E)","Save $4,554,000 Cash Flow: $518,000Exclusive Sports Merchandise Wholesaler BusinessOrlando, FLHigh-Margin Sports Wholesale Biz | NFL LicensedFinancing Available$4,554,000 Cash Flow: $518,000Contact","https://www.bizquest.com/businesses-for-sale-in-orlando-fl/"
"Bizquest","Timeless Jewelry Brand for Kids","$4,450,000","","","","Save $4,450,000 Timeless Jewelry Brand for KidsUtah20 years of diversified sales ready for new owner$4,450,000 Contact","https://www.bizquest.com/businesses-for-sale-in-utah-ut/"
"Bizquest","Commercial Towing & Recovery","$3,700,000","","$473,268","7.82x (P/E)","Save $3,700,000 Cash Flow: $473,268Commercial Towing & RecoveryArkansasKey Location servicing several states!Financing Available$3,700,000 Cash Flow: $473,268Contact","https://www.bizquest.com/businesses-for-sale-in-arkansas-ar/"
"Bizquest","Two branded gas station","$3,650,000","","","","Save $3,650,000 Two branded gas stationMcHenry County, ILTwo branded gas station with gaming$3,650,000 Contact","https://www.bizquest.com/businesses-for-sale-in-mchenry-county-il/"
"Bizquest","39 FedEx P&D Routes -Southern Central United States","$3,300,000","","$89,361,839","0.04x (P/E)","Deliver profits to your doorstep with this lucrative operation!","https://www.bizquest.com/businesses-for-sale-in-texas-tx/"
"Bizquest","Well Established Winery with a Strong Brand","$2,840,000","","","","Save $2,840,000 Well Established Winery with a Strong BrandGuyton, GASavannah Georgiaâs Local Winery$2,840,000 Contact","https://www.bizquest.com/businesses-for-sale-in-guyton-ga/"
"Bizquest","Top Rooftop Tent Brand | $3.6M Revenue | Vehicle Service Division","$2,600,000","","$160,000","16.25x (P/E)","Save $2,600,000 Cash Flow: $160,000Top Rooftop Tent Brand | $3.6M Revenue | Vehicle Service DivisionColoradoOpportunity to move manufacturing to America$2,600,000 Cash Flow: $160,000Contact","https://www.bizquest.com/businesses-for-sale-in-colorado-co/"
"Bizquest","Health & Beauty Manufacturer -US & Canadian Retail Chain Distribution","$2,500,000","","","","Instant footprint in most major retail chains in the US & Canada!","https://www.bizquest.com/businesses-for-sale-in-boca-raton-fl/"
"Bizquest","High-Volume Coastal Restaurant with ABC Type 47 License","$2,395,000","","$670,000","3.57x (P/E)","Save $2,395,000 Cash Flow: $670,000High-Volume Coastal Restaurant with ABC Type 47 LicenseMonterey County, CAWell-established restaurant in a great location.$2,395,000 Cash Flow: $670,000Contact","https://www.bizquest.com/businesses-for-sale-in-monterey-county-ca/"
"Bizquest","10-Yr-Old Content & Software Business Focused on Magic: The Gathering","$2,325,000","","$69,254,910","0.03x (P/E)","Save $2,325,000 Cash Flow: $692,54910-Yr-Old Content & Software Business Focused on Magic: The GatheringCaliforniaLow Workload | Steady Growth$2,325,000 Cash Flow: $692,549Contact","https://www.bizquest.com/businesses-for-sale-in-california-ca/"
"Bizquest","Established Industrial Services Business- Fully Staffed w/ GM","$2,295,000","","$427,243","5.37x (P/E)","Excellent YTD Financials, well positioned for continued growth!","https://www.bizquest.com/businesses-for-sale-in-los-angeles-county-ca/"
"Bizquest","Turnkey Established Commercial  Construction Company - A+ Opportunity!","$2,190,000","","","","Opportunity knocks for Commercial Contractors & Savvy Entrpreneurs","https://www.bizquest.com/businesses-for-sale-in-worcester-county-ma/"
"Bizquest","Highly Profitable Event Center","$1,850,000","","$284,965","6.49x (P/E)","Save $1,850,000 Cash Flow: $284,965Highly Profitable Event CenterBaton Rouge, LAWeddings, Corporate, Business, Personal EventsIncludes Real Estate$1,850,000 Cash Flow: $284,965Contact","https://www.bizquest.com/businesses-for-sale-in-baton-rouge-la/"
"Bizquest","Multi-Unit Sandwich Franchise Portfolio in Aroostook County","$1,600,000","","$382,162","4.19x (P/E)","Save $1,600,000 Cash Flow: $382,162Multi-Unit Sandwich Franchise Portfolio in Aroostook CountyPresque Isle, MEHigh Traffic Group of Five Shops!$1,600,000 Cash Flow: $382,162Contact","https://www.bizquest.com/businesses-for-sale-in-presque-isle-me/"
"Bizquest","Profitable International Running Gear Wholesaler (No Tariff Impact)","$1,600,000","","$411,000","3.89x (P/E)","Wholesaler has no tariff impact due to customers being international","https://www.bizquest.com/businesses-for-sale-in-miami-dade-county-fl/"
"Bizquest","5 Star Auto Collision Shop!!!","$1,500,000","","","","Save $1,500,000 5 Star Auto Collision Shop!!!Fort Worth, TXGreat business, established 1970Includes Real Estate$1,500,000 Contact","https://www.bizquest.com/businesses-for-sale-in-fort-worth-tx/"
"Bizquest","2-Year-Old Drop-Shipping Fashion Brand | Evergreen Catalog","$1,500,000","","$7,028,012","0.21x (P/E)","Save $1,500,000 Cash Flow: $702,8012-Year-Old Drop-Shipping Fashion Brand | Evergreen CatalogNew York$8 Million in Revenue | Very Low Multiple$1,500,000 Cash Flow: $702,801Contact","https://www.bizquest.com/businesses-for-sale-in-new-york-ny/"
"Bizquest","Growing Shopify Health and Wellness Coffee Alternative Consumable CPG","$1,350,000","$1,350,000","$426,262","1.0x","$77 Average Order Value | $20K+ Monthly Recurring Revenue","https://www.bizquest.com/businesses-for-sale-in-wyoming-wy/"
"Bizquest","Turnkey Specialty Food Distribution Business","$1,319,000","","$277,572","4.75x (P/E)","Save $1,319,000 Cash Flow: $277,572Turnkey Specialty Food Distribution BusinessHawaii County, HIExclusive Hispanic & Latin American Product LineFinancing Available$1,319,000 Cash Flow: $277,572Contact","https://www.bizquest.com/businesses-for-sale-in-hawaii-county-hi/"
"Bizquest","Nature Coast Iconic Bar and Grill","$1,300,000","","","","Save $1,300,000 Nature Coast Iconic Bar and GrillCrystal River, FLFull liquor Bar & Grill$1,300,000 Contact","https://www.bizquest.com/businesses-for-sale-in-crystal-river-fl/"
"Bizquest","Amazon Linehaul & Brokers Freight â Passive Trucking Investment","$1,300,000","","$495,000","2.63x (P/E)","Save $1,300,000 Cash Flow: $495,000Amazon Linehaul & Brokers Freight â Passive Trucking InvestmentAllentown, PAOwn 10+ Trucks | Weekly Payouts | Limited OfferFinancing Available$1,300,000 Cash Flow: $495,000Contact","https://www.bizquest.com/businesses-for-sale-in-allentown-pa/"
"Bizquest","Fully operational commercial flooring company","$1,200,000","","$230,000","5.22x (P/E)","Strong brand reputation, customer loyalty, future contracts in place","https://www.bizquest.com/businesses-for-sale-in-orange-county-fl/"
"Bizquest","3 Profitable Multi-Unit Franchise Opportunity in Prime Florida Markets","$1,200,000","","$3,000,003","0.4x (P/E)","Save $1,200,000 Cash Flow: $300,0003 Profitable Multi-Unit Franchise Opportunity in Prime Florida MarketsBroward County, FLSouth Florida (Price is for 3 locations)$1,200,000 Cash Flow: $300,000Contact","https://www.bizquest.com/businesses-for-sale-in-broward-county-fl/"
"Bizquest","Turnkey Coffee Shop on UNT Campus","$999,000","","$230,000","4.34x (P/E)","Save $999,000 Cash Flow: $230,000Turnkey Coffee Shop on UNT CampusDenton, TXInvest in a Thriving Campus Gem!$999,000 Cash Flow: $230,000Contact","https://www.bizquest.com/businesses-for-sale-in-denton-tx/"
"Bizquest","Full-Service E-Commerce Prep Center 3PL - 8+ Years in Business","$975,000","","$257,000","3.79x (P/E)","Fully Equipped with Racking,Forklifts,Pallet Wrapper,Shrink Wrappers","https://www.bizquest.com/businesses-for-sale-in-williamson-county-il/"
"Bizquest","Profitable Skin Care Wholesale Distribution","$950,000","","$221,195","4.29x (P/E)","Save $950,000 Cash Flow: $221,195Profitable Skin Care Wholesale DistributionTavernier, FLPrime, Well known & successful Florida Keys BrandFinancing Available$950,000 Cash Flow: $221,195Contact","https://www.bizquest.com/businesses-for-sale-in-tavernier-fl/"
"Bizquest","18 FedEx P&D Routes- Eastern Missouri 2.0 Express Integrated","$899,000","","$26,443,018","0.03x (P/E)","Save $899,000 Cash Flow: $264,43018 FedEx P&D Routes- Eastern Missouri 2.0 Express IntegratedMissouri18 P&D routes - Eastern MissouriFinancing Available$899,000 Cash Flow: $264,430Contact","https://www.bizquest.com/businesses-for-sale-in-missouri-mo/"
"Bizquest","Established hardware tool manufacturer wholesaler and retailer","$895,000","","","","Solid wholesale and strong Amazon sales with 5 star reviews","https://www.bizquest.com/businesses-for-sale-in-waldo-county-me/"
"Bizquest","33+ Year Established Sign Business for Sale â Great Location","$795,000","","$17,709,633","0.04x (P/E)","Save $795,000 Cash Flow: $177,09633+ Year Established Sign Business for Sale â Great LocationLexington, KYFully Equipped & Staffed Sign ShopFinancing Available$795,000 Cash Flow: $177,096Contact","https://www.bizquest.com/businesses-for-sale-in-lexington-ky/"
"Bizquest","Two Very Profitable HOTWORX studios","$775,000","","$195,000","3.97x (P/E)","Save $775,000 Cash Flow: $195,000Two Very Profitable HOTWORX studiosAldie, VABoth in Loudoun CountyFinancing Available$775,000 Cash Flow: $195,000Contact","https://www.bizquest.com/businesses-for-sale-in-aldie-va/"
"Bizquest","Handyman Business for Executives - 15+ years Established","$725,000","","$280,000","2.59x (P/E)","Save $725,000 Cash Flow: $280,000Handyman Business for Executives - 15+ years EstablishedWaukesha, WISales > $1 mn + Net Income 25%$725,000 Cash Flow: $280,000Contact","https://www.bizquest.com/businesses-for-sale-in-waukesha-wi/"
"Bizquest","Thriving, High-Demand Restoration Business - Excellent Franchise","$690,000","","$269,475","2.56x (P/E)","Booming and Growing Restoration Company in Upscale Area","https://www.bizquest.com/businesses-for-sale-in-plano-tx/"
"Bizquest","Delicious, Welcoming Restaurant with 20% Cash Flow Margin","$650,000","","$214,715","3.03x (P/E)","Save $650,000 Cash Flow: $214,715Delicious, Welcoming Restaurant with 20% Cash Flow MarginWisconsinTop 100 Entrepreneur Food Franchise$650,000 Cash Flow: $214,715Contact","https://www.bizquest.com/businesses-for-sale-in-wisconsin-wi/"
"Bizquest","E-Commerce Camera and Electronics Amazon store","$640,000","","$400,000","1.6x (P/E)","Profitable Amazon FBM used camera and electronics business","https://www.bizquest.com/businesses-for-sale-in-hillsborough-county-fl/"
"Bizquest","Profitable Turnkey Pet Lodging In Highly Desirable Location","$550,000","","$94,000","5.85x (P/E)","Highly Rated with Large Loyal Customer Base with Growth Potential","https://www.bizquest.com/businesses-for-sale-in-oakland-county-mi/"
"Bizquest","14-Year-Old Travel Content Site | 80% Affiliate | Strong DA","$520,000","","$25,779,514","0.02x (P/E)","Save $520,000 Cash Flow: $257,79514-Year-Old Travel Content Site | 80% Affiliate | Strong DANorth CarolinaStrong Domain Authority | Transferable Team$520,000 Cash Flow: $257,795Contact","https://www.bizquest.com/businesses-for-sale-in-north-carolina-nc/"
"Bizquest","Profitable B2B Service Business with Strong Repeat Customer Base","$500,000","","$139,995","3.57x (P/E)","Save $500,000 Cash Flow: $139,995Profitable B2B Service Business with Strong Repeat Customer BaseCedar Rapids, IAProfitable B2B Franchise with Recurring RevenueFinancing Available$500,000 Cash Flow: $139,995Contact","https://www.bizquest.com/businesses-for-sale-in-cedar-rapids-ia/"
"Bizquest","Two Turnkey Turlock Restaurants For Sale!","$495,000","","","","Rare opportunity to own two thriving, income-generating restaurants!","https://www.bizquest.com/businesses-for-sale-in-turlock-ca/"
